timestamp,rotation speed,torque,power,volumetric flow rate (DN40),p1,p2,p3,p4,p5,p6,room Temp,dew point T
hh:mm:ss,U/min,Nm,W,Nm^3/h,bar,bar,bar,bar,bar,bar,ｰC,ｰC
 10:36:22,70.556493,-0.023715,-0.174994,-0.006405,0.975598,0.973266,0.96889,0.974665,0.974053,0.974524,21.48782,-47.194008
 10:36:23,62.770289,-0.023931,-0.157305,-0.023665,0.975711,0.973296,0.968866,0.974634,0.974,0.974571,21.503631,-47.186762
 10:36:24,67.384336,-0.024892,-0.17598,-0.029418,0.975484,0.973305,0.96886,0.974563,0.974022,0.97456,21.488791,-47.194315
 10:36:26,70.652619,-0.025573,-0.189208,-0.033494,0.975324,0.97331,0.968857,0.974513,0.974037,0.974553,21.478279,-47.199664
 10:36:27,61.424526,-0.024708,-0.159523,-0.016233,0.975286,0.973318,0.968931,0.974704,0.973996,0.974406,21.459832,-47.264898
 10:36:28,54.887959,-0.024095,-0.138495,-0.004007,0.975259,0.973324,0.968984,0.97484,0.973968,0.974302,21.446766,-47.311104
 10:36:29,65.702132,-0.024396,-0.168067,-0.010001,0.975456,0.97333,0.969034,0.974686,0.973999,0.974381,21.457457,-47.32726
 10:36:30,72.623202,-0.024588,-0.186992,-0.013836,0.975582,0.973333,0.969066,0.974588,0.974018,0.974432,21.464299,-47.3376
 10:36:31,73.824776,-0.024488,-0.189304,-0.037809,0.975458,0.973152,0.969125,0.97471,0.974151,0.974593,21.462999,-47.281466
 10:36:32,74.593784,-0.024424,-0.190783,-0.053151,0.975379,0.973037,0.969162,0.974789,0.974236,0.974696,21.462167,-47.24554
 10:36:33,69.595233,-0.024007,-0.175089,-0.034452,0.975338,0.973313,0.968989,0.974824,0.974244,0.974623,21.483202,-47.180167
 10:36:34,66.711454,-0.023767,-0.166035,-0.023665,0.975315,0.973473,0.968888,0.974845,0.974249,0.974581,21.495338,-47.142452
 10:36:35,75.795359,-0.025389,-0.202318,1.95047,0.975375,0.97328,0.968967,0.974795,0.974444,0.97459,21.49409,-47.131918
 10:36:36,80.505531,-0.02623,-0.221132,2.974095,0.975407,0.97318,0.969007,0.97477,0.974545,0.974594,21.493443,-47.126456
 10:36:37,61.040022,-0.0245,-0.158433,0.999961,0.975455,0.973177,0.968935,0.974745,0.974171,0.974561,21.483769,-46.397327
 10:36:38,50.946795,-0.023603,-0.125923,-0.023665,0.97548,0.973176,0.968898,0.974733,0.973977,0.974543,21.478753,-46.01926
 10:36:39,50.946795,-0.024035,-0.12823,-0.03661,0.975377,0.973255,0.969096,0.974729,0.974035,0.974635,21.501221,-45.541414
 10:36:40,50.946795,-0.024259,-0.129427,-0.043322,0.975324,0.973296,0.969199,0.974728,0.974065,0.974683,21.512871,-45.293643
 10:36:41,50.946795,-0.023923,-0.127632,-0.03661,0.975418,0.97341,0.968906,0.974846,0.974109,0.974743,21.51012,-45.363385
 10:36:42,50.946795,-0.023767,-0.126799,-0.033494,0.975462,0.973463,0.96877,0.974901,0.974129,0.974771,21.508843,-45.395766
 10:36:43,67.095958,-0.024888,-0.175752,-0.006644,0.975865,0.973188,0.968888,0.974674,0.974243,0.974733,21.495575,-45.512323
 10:36:44,74.593784,-0.025409,-0.19848,0.005821,0.976051,0.97306,0.968943,0.974569,0.974296,0.974715,21.489415,-45.566438
 10:36:45,74.593784,-0.024712,-0.193036,1.917627,0.975433,0.973099,0.968956,0.974781,0.974214,0.974571,21.47936,-45.61078
 10:36:46,74.593784,-0.024424,-0.190783,2.70872,0.975177,0.973116,0.968961,0.974868,0.97418,0.974511,21.475199,-45.629128
 10:36:47,101.07649,-0.030812,-0.333467,5.823226,0.975118,0.973234,0.969081,0.974862,0.974154,0.974567,21.500337,-45.616733
 10:36:48,112.034851,-0.033455,-0.392508,7.111987,0.975094,0.973282,0.96913,0.974859,0.974143,0.97459,21.510739,-45.611604
 10:36:49,240.363028,-0.033696,-0.849331,16.475646,0.975741,0.973242,0.969204,0.974951,0.974218,0.974702,21.508312,-45.598728
 10:36:50,287.416693,-0.033784,-1.016833,19.908987,0.975978,0.973227,0.969231,0.974985,0.974245,0.974743,21.507422,-45.594007
 10:36:51,367.874135,-0.032542,-1.250272,19.425941,0.975407,0.973406,0.969155,0.974967,0.974283,0.974827,21.516916,-45.657532
 10:36:52,393.828149,-0.032142,-1.325575,19.27012,0.975223,0.973463,0.96913,0.974962,0.974296,0.974854,21.519979,-45.678024
 10:36:53,460.876019,-0.033011,-1.595165,19.589673,0.975578,0.973491,0.969327,0.974909,0.974428,0.974756,21.512813,-45.881271
 10:36:54,482.504364,-0.033291,-1.682129,19.692755,0.975692,0.9735,0.96939,0.974892,0.974471,0.974724,21.510502,-45.946835
 10:36:55,522.492771,-0.030728,-1.678265,19.616043,0.976109,0.973338,0.969145,0.974866,0.974338,0.974637,21.507358,-46.370489
 10:36:56,533.739511,-0.030007,-1.677178,19.594468,0.976226,0.973292,0.969076,0.974859,0.9743,0.974613,21.506474,-46.489642
 10:36:57,589.108075,-0.031545,-1.948554,19.816933,0.975975,0.973462,0.969296,0.975027,0.974463,0.974732,21.516645,-47.006254
 10:36:58,604.680484,-0.031977,-2.024878,19.879501,0.975904,0.97351,0.969358,0.975074,0.974508,0.974766,21.519505,-47.151551
 10:36:59,634.815978,-0.04004,-2.667942,19.53142,0.975504,0.973491,0.969344,0.974863,0.974568,0.974691,21.513784,-47.737327
 10:37:00,642.121553,-0.041995,-2.823836,19.447037,0.975407,0.973486,0.96934,0.974812,0.974582,0.974673,21.512397,-47.879333
 10:37:01,664.326654,-0.036972,-2.569243,19.953336,0.975866,0.973542,0.969252,0.974966,0.974318,0.974793,21.533183,-48.390119
 10:37:02,669.709709,-0.035754,-2.507524,20.076075,0.975978,0.973556,0.969231,0.975004,0.974254,0.974822,21.538222,-48.513946
 10:37:03,702.392543,-0.033576,-2.468095,19.953816,0.975741,0.973556,0.969163,0.974926,0.974469,0.974745,21.548636,-49.000266
 10:37:04,709.121362,-0.033127,-2.459978,19.928644,0.975692,0.973556,0.969149,0.97491,0.974513,0.974729,21.550779,-49.10039
 10:37:05,707.439157,-0.036772,-2.724047,19.467174,0.97603,0.973227,0.969191,0.974922,0.974462,0.974856,21.529947,-49.538923
 10:37:07,707.150779,-0.037397,-2.769317,19.388064,0.976088,0.973171,0.969199,0.974924,0.974453,0.974877,21.526376,-49.6141
 10:37:08,735.748258,-0.037537,-2.892182,19.564262,0.975829,0.973452,0.969152,0.974797,0.974386,0.97479,21.526781,-49.971233
 10:37:09,740.650683,-0.037561,-2.913244,19.594468,0.975784,0.9735,0.969144,0.974775,0.974374,0.974775,21.52685,-50.032456
 10:37:10,1778.811373,-0.025881,-4.644768,54.46012,0.975736,0.973338,0.968852,0.974758,0.974281,0.974857,21.536836,-50.379613
 10:37:11,1923.000357,-0.024259,-4.885258,59.302572,0.975729,0.973315,0.968811,0.974756,0.974268,0.974868,21.538222,-50.427829
 10:37:12,1834.083809,-0.029594,-5.678665,25.552839,0.975438,0.973139,0.969116,0.974916,0.974477,0.974755,21.527318,-50.78003
 10:37:13,1824.47121,-0.030171,-5.764439,21.904219,0.975407,0.97312,0.969149,0.974934,0.974499,0.974743,21.526139,-50.818106
 10:37:14,1815.33924,-0.029867,-5.677742,21.621823,0.975407,0.9734,0.969123,0.974994,0.974418,0.974743,21.534044,-51.110036
 10:37:15,1814.618295,-0.029843,-5.670898,21.599528,0.975407,0.973422,0.969121,0.974999,0.974411,0.974743,21.534669,-51.133083
 10:37:16,2241.994493,-0.034713,-8.167181,35.464273,0.975518,0.973404,0.969058,0.974912,0.97442,0.974893,21.537962,-51.297002
 10:37:17,2275.734719,-0.035098,-8.364256,36.558858,0.975527,0.973403,0.969053,0.974906,0.97442,0.974905,21.538222,-51.309943
 10:37:18,2648.319124,-0.03662,-10.160442,35.957627,0.975347,0.973455,0.968871,0.974966,0.974219,0.974828,21.53405,-51.419469
 10:37:19,2677.733683,-0.03674,-10.302246,35.910162,0.975333,0.973459,0.968857,0.974971,0.974203,0.974822,21.533721,-51.428116
 10:37:20,2960.77673,-0.029242,-9.055107,35.498793,0.975281,0.973397,0.969052,0.974993,0.974419,0.974689,21.526509,-51.426039
 10:37:21,2975.291758,-0.028857,-8.991151,35.477697,0.975278,0.973394,0.969062,0.974994,0.97443,0.974683,21.526139,-51.425932
 10:37:22,3184.846478,-0.056093,-18.722903,36.474954,0.976212,0.973534,0.969115,0.974839,0.974299,0.974674,21.534461,-51.371127
 10:37:23,3190.085346,-0.056774,-18.966197,36.499886,0.976236,0.973537,0.969117,0.974835,0.974296,0.974673,21.534669,-51.369757
 10:37:24,3397.717555,-0.044117,-15.690448,36.049202,0.975957,0.973406,0.969192,0.974799,0.974296,0.9748,21.55524,-51.222741
 10:37:25,3402.90836,-0.043801,-15.608555,36.037935,0.97595,0.973403,0.969194,0.974798,0.974296,0.974803,21.555755,-51.219065
 10:37:26,3574.349128,-0.032142,-12.030798,35.870847,0.975904,0.973528,0.968879,0.974924,0.974356,0.97459,21.569733,-51.058311
 10:37:27,3578.290295,-0.032238,-12.08167,35.858381,0.975898,0.973532,0.968885,0.974925,0.974353,0.974596,21.569092,-51.051389
 10:37:28,3735.936984,-0.036083,-14.116569,35.359752,0.975646,0.973686,0.96913,0.974966,0.974245,0.974836,21.543435,-50.774524
 10:37:29,3739.157206,-0.035851,-14.034642,35.36191,0.975653,0.973682,0.969127,0.974959,0.974247,0.974839,21.543966,-50.768141
 10:37:30,3867.96609,-0.026558,-10.757538,35.448211,0.975941,0.973519,0.969016,0.974667,0.974333,0.97497,21.565232,-50.512846
 10:37:31,3870.609556,-0.026558,-10.76489,35.477218,0.975944,0.973519,0.96902,0.974671,0.974335,0.974968,21.565266,-50.50713
 10:37:32,3976.348194,-0.026558,-11.058969,36.637488,0.97607,0.973514,0.969167,0.97484,0.974439,0.974887,21.566653,-50.278465
 10:37:33,3979.13585,-0.026618,-11.092458,36.620707,0.976066,0.973513,0.969164,0.974842,0.974435,0.974888,21.566353,-50.27398
 10:37:34,4090.642053,-0.029022,-12.432017,35.949477,0.975923,0.973463,0.969057,0.974929,0.974291,0.974933,21.554333,-50.094582
 10:37:35,4096.121237,-0.029198,-12.526234,35.968655,0.975914,0.973457,0.969063,0.974917,0.974286,0.974928,21.554322,-50.087884
 10:37:36,4202.965331,-0.032634,-14.363468,36.342626,0.975757,0.973329,0.969167,0.974686,0.97418,0.974831,21.554096,-49.957283
 10:37:37,4209.165461,-0.032767,-14.444004,36.297318,0.975757,0.973336,0.969149,0.974691,0.974187,0.974833,21.555518,-49.946912
 10:37:38,4287.700437,-0.034441,-15.464119,35.723416,0.975757,0.973422,0.968925,0.974756,0.974268,0.974859,21.573524,-49.815544
 10:37:39,4292.458676,-0.03414,-15.344355,35.794614,0.97575,0.973437,0.968929,0.974755,0.974254,0.974848,21.572692,-49.80516
 10:37:40,4352.729706,-0.030335,-13.827354,36.69646,0.975665,0.973635,0.96898,0.974737,0.974083,0.97471,21.562152,-49.673623
 10:37:41,4393.294898,-0.030624,-14.100221,36.584269,0.975679,0.973638,0.968967,0.974736,0.974125,0.974705,21.563261,-49.664108
 10:37:42,4768.522931,-0.033291,-16.624248,35.546498,0.975812,0.973672,0.968852,0.974723,0.974508,0.974655,21.573524,-49.576086
 10:37:43,4824.852803,-0.062882,-33.386188,39.06567,0.975796,0.973636,0.968873,0.974766,0.974498,0.974663,21.575488,-49.565008
 10:37:44,5345.904115,-0.336597,-188.43413,71.618007,0.975646,0.973301,0.969071,0.975163,0.974407,0.974743,21.593662,-49.462535
 10:37:45,5340.136551,-0.328218,-183.591971,70.890199,0.975649,0.973283,0.969081,0.975135,0.97439,0.974733,21.591766,-49.441371
 10:37:46,5286.786584,-0.250712,-138.801997,64.157977,0.975674,0.973116,0.969171,0.974877,0.974236,0.974641,21.574234,-49.245605
 10:37:47,5287.36334,-0.249206,-137.982453,63.906745,0.975697,0.973138,0.969156,0.97487,0.974238,0.974639,21.577725,-49.222429
 10:37:49,5292.698337,-0.235276,-130.401677,61.582843,0.975913,0.973343,0.969012,0.974798,0.974263,0.974627,21.610008,-49.008057
 10:37:50,5401.801436,-0.225363,-126.666769,61.465377,0.97587,0.973349,0.969049,0.974783,0.974284,0.97463,21.608275,-48.97992
 10:37:51,6187.343744,-0.153989,-99.775431,60.619625,0.975554,0.973394,0.969317,0.974676,0.97443,0.974655,21.595794,-48.777334
 10:37:52,6300.676416,-0.150577,-99.115188,60.70305,0.97558,0.97339,0.969297,0.974698,0.97443,0.97463,21.593263,-48.737218
 10:37:53,6961.783672,-0.130671,-95.263766,61.189693,0.975729,0.973371,0.969176,0.974821,0.97443,0.974488,21.578499,-48.50321
 10:37:54,7065.407629,-0.1344,-99.637234,61.189693,0.975663,0.973403,0.96917,0.974881,0.974419,0.974539,21.583434,-48.458576
 10:37:55,7568.723995,-0.152511,-120.87979,61.189693,0.975342,0.973561,0.969144,0.975172,0.97437,0.974789,21.607402,-48.241787
 10:37:56,7597.994403,-0.152203,-121.09729,61.169556,0.975405,0.97357,0.969146,0.975136,0.974359,0.974797,21.605016,-48.198767
 10:37:57,7740.164952,-0.150705,-122.153719,61.071748,0.975711,0.973616,0.969158,0.974962,0.97431,0.974836,21.593425,-47.989809
 10:37:58,7740.164952,-0.150733,-122.176445,60.960995,0.975744,0.973585,0.969155,0.974944,0.974318,0.97483,21.593708,-47.945157
 10:37:59,7740.164952,-0.150869,-122.286824,60.42305,0.975904,0.973431,0.969144,0.974859,0.97436,0.974803,21.595083,-47.728278
 10:38:00,7740.164952,-0.149524,-121.196018,60.670447,0.975892,0.973434,0.969131,0.974889,0.97432,0.974819,21.595869,-47.680134
 10:38:01,7740.164952,-0.143972,-116.696442,61.690959,0.97584,0.973449,0.969076,0.975013,0.974152,0.974887,21.599111,-47.48154
 10:38:02,7795.533608,-0.132982,-108.296383,61.735069,0.975813,0.973439,0.969083,0.974985,0.974179,0.974848,21.599989,-47.436361
 10:38:03,8023.929315,-0.087646,-73.646138,61.917021,0.975702,0.973398,0.969112,0.974868,0.974286,0.974687,21.603612,-47.249998
 10:38:04,8051.181078,-0.097307,-82.139361,61.69911,0.975728,0.973426,0.969119,0.974838,0.974318,0.974671,21.60304,-47.207129
 10:38:05,8148.076233,-0.131656,-112.337489,60.924317,0.975821,0.973524,0.969144,0.974733,0.97443,0.974613,21.601006,-47.054705
 10:38:06,8161.48583,-0.119436,-102.01729,61.060241,0.975829,0.973539,0.96914,0.97474,0.974436,0.974593,21.606622,-47.020579
 10:38:07,8209.1644,-0.075987,-65.323248,61.543528,0.975858,0.973593,0.969126,0.974765,0.974457,0.97452,21.626592,-46.899245
 10:38:08,8338.934714,-0.089965,-79.151331,61.394898,0.975815,0.973537,0.969138,0.974789,0.974421,0.974572,21.621218,-46.851772
 10:38:09,8741.222687,-0.133298,-122.018388,60.934145,0.975683,0.973361,0.969176,0.974863,0.97431,0.974734,21.604559,-46.704607
 10:38:10,8864.264192,-0.126129,-116.794463,60.922159,0.975681,0.973385,0.969133,0.974905,0.974342,0.97478,21.606351,-46.666761
 10:38:11,9245.692859,-0.103904,-100.600297,60.885002,0.975674,0.973459,0.968998,0.975032,0.974444,0.974924,21.611904,-46.549438
 10:38:12,9358.160504,-0.088403,-86.068045,61.098357,0.975681,0.973438,0.968999,0.975001,0.974406,0.974882,21.607801,-46.520642
 10:38:13,9706.810206,-0.040352,-41.018065,61.759761,0.975702,0.973375,0.969003,0.974906,0.974291,0.974752,21.595083,-46.431374
 10:38:14,9804.618623,-0.041454,-42.593035,61.598905,0.975635,0.973359,0.96904,0.974918,0.9743,0.974763,21.591523,-46.401139
 10:38:15,10071.36885,-0.044458,-46.888407,61.160207,0.975453,0.973315,0.969144,0.974952,0.974323,0.974794,21.581816,-46.318678
 10:38:16,10098.86095,-0.049392,-52.27359,60.946611,0.975591,0.973367,0.969126,0.974888,0.974346,0.974804,21.592939,-46.29085
 10:38:17,10173.8394,-0.06285,-66.960452,60.364078,0.975969,0.97351,0.969076,0.974714,0.974407,0.974831,21.623275,-46.214954
 10:38:18,10174.89679,-0.063114,-67.249156,60.532844,0.975974,0.973486,0.969096,0.974759,0.974453,0.974863,21.623275,-46.187716
 10:38:19,10177.78057,-0.063835,-68.036529,60.993118,0.975987,0.973422,0.969153,0.974882,0.974578,0.974952,21.623275,-46.113431
 10:38:20,10178.93409,-0.065854,-70.196575,60.748598,0.97593,0.973417,0.969145,0.974855,0.974576,0.974872,21.621195,-46.091632
 10:38:21,10181.72175,-0.070732,-75.416687,60.157674,0.975794,0.973408,0.969126,0.974789,0.974573,0.974678,21.616168,-46.038949
 10:38:22,10211.13637,-0.130811,-140.324434,67.415618,0.97575,0.973397,0.969118,0.974802,0.974489,0.974706,21.617416,-46.023658
 10:38:23,10282.22171,-0.276001,-297.184825,84.95565,0.975646,0.973371,0.969098,0.974835,0.974286,0.974775,21.620432,-45.986705
 10:38:24,10285.68225,-0.279366,-300.911643,85.151266,0.975627,0.973399,0.969116,0.974849,0.974357,0.974747,21.617381,-45.938185
 10:38:25,10294.04524,-0.287496,-309.918118,85.624007,0.975582,0.973468,0.969158,0.974882,0.974527,0.974678,21.610008,-45.820928
 10:38:26,10294.62199,-0.290572,-313.252047,85.106198,0.975706,0.973449,0.969235,0.974886,0.974461,0.97473,21.617081,-45.793349
 10:38:27,10296.01582,-0.298006,-321.309042,83.854827,0.976005,0.973403,0.969422,0.974896,0.9743,0.974854,21.634173,-45.726702
 10:38:28,10299.76475,-0.298058,-321.482239,84.185169,0.976075,0.973375,0.969312,0.974917,0.974251,0.974769,21.634398,-45.697968
 10:38:30,10307.83935,-0.29817,-321.855279,84.896677,0.976226,0.973315,0.969076,0.974962,0.974143,0.974585,21.634884,-45.636079
 10:38:31,10341.48353,-0.410766,-445.607049,95.230339,0.976088,0.973264,0.969033,0.974885,0.974189,0.974622,21.627927,-45.590036
 10:38:32,10406.36873,-0.627914,-684.271176,115.159545,0.975821,0.973167,0.968952,0.974737,0.974277,0.974692,21.61451,-45.501237
 10:38:33,10397.71737,-0.625932,-681.546675,114.994134,0.975889,0.973163,0.968972,0.974741,0.974298,0.974665,21.61347,-45.406853
 10:38:34,10382.72168,-0.622495,-676.824205,114.70742,0.976005,0.973157,0.969007,0.974747,0.974333,0.974618,21.611667,-45.243254
 10:38:35,10405.02296,-0.670558,-730.823334,118.458675,0.975966,0.973192,0.969068,0.974814,0.974252,0.974547,21.621929,-45.154089
 10:38:36,10439.86872,-0.745657,-815.196973,124.320011,0.975904,0.973245,0.969162,0.97492,0.974125,0.974437,21.637963,-45.014769
 10:38:37,10432.17862,-0.761934,-832.358267,123.667952,0.97576,0.973216,0.969011,0.974839,0.974136,0.974505,21.640182,-44.90626
 10:38:38,10420.16284,-0.787367,-859.172789,122.649109,0.975536,0.973171,0.968774,0.974714,0.974152,0.974613,21.643649,-44.736714
 10:38:39,10430.78479,-0.79547,-868.911889,125.114708,0.975414,0.973312,0.968822,0.974789,0.974218,0.974613,21.63304,-44.611011
 10:38:40,10445.78048,-0.806909,-882.661208,128.595554,0.975241,0.97351,0.968888,0.974896,0.97431,0.974613,21.618063,-44.433547
 10:38:41,10442.31994,-0.814695,-890.879538,128.254661,0.975431,0.973263,0.968862,0.974808,0.974306,0.974713,21.618687,-44.311219
 10:38:42,10437.89813,-0.824644,-901.380738,127.819076,0.975674,0.972949,0.968829,0.974695,0.9743,0.97484,21.619485,-44.15491
 10:38:43,10440.63773,-0.835983,-914.018329,127.978495,0.975661,0.97311,0.968768,0.97478,0.974268,0.974668,21.627829,-44.023981
 10:38:44,10443.8099,-0.849112,-928.65133,128.163085,0.975646,0.973296,0.968697,0.974877,0.974231,0.974469,21.63749,-43.872379
 10:38:45,10448.37589,-0.854363,-934.805501,128.345278,0.975663,0.973204,0.968898,0.97473,0.974252,0.974504,21.635953,-43.790386
 10:38:46,10453.66283,-0.860443,-941.931382,128.556239,0.975683,0.973097,0.96913,0.97456,0.974277,0.974543,21.634173,-43.695447
 10:38:47,10457.31563,-0.865313,-947.596173,128.711103,0.975636,0.973224,0.969061,0.974564,0.974209,0.974552,21.622755,-43.659506
 10:38:48,10461.54519,-0.870953,-954.155404,128.890419,0.975582,0.973371,0.96898,0.974569,0.974129,0.974562,21.609535,-43.61789
 10:38:49,10450.01004,-0.866707,-948.462697,128.765761,0.97546,0.973393,0.968926,0.974624,0.974265,0.974551,21.599365,-43.721171
 10:38:50,10437.89813,-0.862249,-942.485355,128.63487,0.975333,0.973417,0.96887,0.974681,0.974407,0.974539,21.588686,-43.829615
 10:38:51,10441.74318,-0.867136,-948.177681,129.109531,0.975454,0.973335,0.968888,0.97477,0.974204,0.974595,21.613186,-44.381286
 10:38:52,10445.78048,-0.872267,-954.154623,129.607925,0.975582,0.97325,0.968907,0.974863,0.973991,0.974655,21.638911,-44.960541
 10:38:53,10447.79913,-0.872014,-954.06289,130.066045,0.975709,0.973314,0.968923,0.974768,0.974074,0.974591,21.617919,-45.382931
 10:38:54,10449.72166,-0.871774,-953.975525,130.502349,0.97583,0.973375,0.968939,0.974676,0.974152,0.974529,21.597926,-45.785206
 10:38:55,10457.12338,-0.874153,-957.25813,130.06988,0.975727,0.973333,0.968875,0.974564,0.974058,0.974517,21.619028,-45.985767
 10:38:56,10463.51577,-0.876208,-960.093107,129.696384,0.975637,0.973296,0.96882,0.974466,0.973977,0.974506,21.637253,-46.158979
 10:38:57,10465.72668,-0.873905,-957.771519,129.249771,0.975565,0.973257,0.968759,0.974584,0.974068,0.974584,21.628216,-46.248036
 10:38:58,10467.45695,-0.872102,-955.954623,128.900248,0.975508,0.973227,0.968711,0.974676,0.974139,0.974645,21.621143,-46.317732
 10:38:59,10464.14059,-0.873392,-957.064648,128.426067,0.975508,0.973279,0.96879,0.974566,0.974268,0.974502,21.629516,-46.359678
 10:39:00,10461.54519,-0.874401,-957.933363,128.054968,0.975508,0.97332,0.968852,0.97448,0.97437,0.97439,21.636068,-46.392505
 10:39:01,10452.31707,-0.872575,-955.090516,128.14127,0.975088,0.973303,0.968796,0.974529,0.974318,0.974412,21.646746,-46.395743
 10:39:02,10445.78048,-0.871281,-953.076832,128.202401,0.97479,0.973292,0.968756,0.974564,0.974282,0.974427,21.65431,-46.398037
 10:39:03,10446.934,-0.912327,-998.089717,128.236921,0.975124,0.973213,0.968692,0.974512,0.974106,0.97437,21.632676,-46.4172
 10:39:04,10447.75107,-0.941401,-1029.973843,128.261374,0.975361,0.973157,0.968647,0.974475,0.973981,0.97433,21.617353,-46.430774
 10:39:05,10456.16212,-0.902751,-988.460051,128.860693,0.975456,0.973067,0.968808,0.974493,0.97406,0.974322,21.606085,-46.438397
 10:39:06,10461.54519,-0.878014,-961.891225,129.244258,0.975517,0.973009,0.968911,0.974503,0.974111,0.974316,21.598874,-46.443275
 10:39:07,10442.80057,-0.873953,-955.731011,128.24699,0.975529,0.972994,0.968744,0.974527,0.974011,0.97436,21.610742,-46.506582
 10:39:08,10431.98637,-0.87161,-952.177041,127.671643,0.975536,0.972986,0.968647,0.974541,0.973954,0.974386,21.61759,-46.543106
 10:39:09,10454.47991,-0.875671,-958.681951,128.182743,0.975688,0.973097,0.968751,0.974455,0.974171,0.974412,21.603017,-47.297575
 10:39:11,10467.45695,-0.878014,-962.434784,128.477608,0.975775,0.973162,0.968811,0.974405,0.974296,0.974427,21.594609,-47.732845
 10:39:12,10449.96197,-0.876348,-959.004628,129.026105,0.97567,0.9732,0.968863,0.974527,0.974105,0.974424,21.598966,-49.149038
 10:39:13,10439.86872,-0.875387,-957.025692,129.342546,0.975609,0.973222,0.968893,0.974597,0.973995,0.974423,21.60148,-49.966072
 10:39:14,10435.97561,-0.879172,-960.804415,128.624082,0.975585,0.973027,0.968833,0.974372,0.974093,0.974435,21.585098,-51.497215
 10:39:15,10433.95696,-0.881134,-962.763753,128.251545,0.975573,0.972925,0.968802,0.974256,0.974143,0.974441,21.576604,-52.291141
 10:39:16,10464.9096,-0.955376,-1047.091334,135.984211,0.975378,0.973058,0.968727,0.974189,0.97415,0.974438,21.591327,-53.511564
 10:39:17,10479.28047,-0.989845,-1086.243425,139.574378,0.975287,0.97312,0.968692,0.974157,0.974152,0.974437,21.598163,-54.078189
 10:39:18,10463.94834,-0.985315,-1079.693337,135.145881,0.975307,0.973219,0.968715,0.974429,0.974113,0.974246,21.597828,-55.056096
 10:39:19,10457.60401,-0.98344,-1076.982955,133.313399,0.975315,0.973259,0.968724,0.974541,0.974097,0.974168,21.597689,-55.460747
 10:39:20,10477.11763,-0.984486,-1080.140402,134.224126,0.975432,0.973207,0.968673,0.974412,0.974025,0.974286,21.586294,-55.582702
 10:39:21,10485.19224,-0.984918,-1081.446932,134.600978,0.97548,0.973185,0.968651,0.974359,0.973995,0.974335,21.581579,-55.633166
 10:39:22,10494.94905,-1.07633,-1182.956138,143.756921,0.975422,0.973297,0.968858,0.974418,0.974057,0.974387,21.590628,-55.505535
 10:39:23,10498.98635,-1.114156,-1224.959947,147.545587,0.975398,0.973343,0.968943,0.974443,0.974083,0.974409,21.594372,-55.452722
 10:39:24,10524.94043,-1.199347,-1321.968719,151.551454,0.975465,0.973187,0.968843,0.97448,0.974114,0.97447,21.580504,-55.198217
 10:39:25,10534.45693,-1.230584,-1357.538601,153.020272,0.97549,0.973129,0.968806,0.974494,0.974125,0.974492,21.575419,-55.104899
 10:39:26,10544.55019,-1.309047,-1445.51025,159.910085,0.975348,0.973058,0.968756,0.974378,0.974111,0.974492,21.587034,-53.920561
 10:39:27,10548.25105,-1.337817,-1477.766521,162.436349,0.975296,0.973032,0.968738,0.974335,0.974106,0.974492,21.591292,-53.486303
 10:39:28,10551.23096,-1.344398,-1485.455747,164.881349,0.975477,0.973176,0.968621,0.97424,0.974127,0.974412,21.572304,-52.302498
 10:39:29,10552.19222,-1.346521,-1487.936143,165.670059,0.975536,0.973222,0.968583,0.974209,0.974134,0.974386,21.566179,-51.920626
 10:39:30,10555.17213,-1.345651,-1487.395553,165.759238,0.97571,0.973026,0.968621,0.974396,0.974061,0.974386,21.560268,-51.12569
 10:39:31,10556.1334,-1.345371,-1487.22117,165.788005,0.975766,0.972962,0.968633,0.974457,0.974037,0.974386,21.558361,-50.869259
 10:39:32,10553.15348,-1.344378,-1485.703716,166.167018,0.975613,0.973166,0.96865,0.974241,0.973932,0.974344,21.557465,-50.427074
 10:39:33,10552.19222,-1.344057,-1485.214215,166.28928,0.975563,0.973231,0.968656,0.974172,0.973898,0.97433,21.557176,-50.284434
 10:39:34,10549.11618,-1.347133,-1488.179085,165.476118,0.975959,0.973112,0.96856,0.974237,0.974122,0.974211,21.562169,-49.927618
 10:39:35,10548.25105,-1.347998,-1489.012955,165.247416,0.97607,0.973078,0.968533,0.974256,0.974185,0.974177,21.563573,-49.827263
 10:39:36,10548.25105,-1.34646,-1487.314045,164.840835,0.975897,0.972901,0.968565,0.97434,0.973972,0.974104,21.555067,-49.430864
 10:39:37,10548.25105,-1.346028,-1486.836226,164.726484,0.975849,0.972851,0.968574,0.974363,0.973912,0.974084,21.552675,-49.319377
 10:39:38,10552.8651,-1.349745,-1491.594606,164.795526,0.975583,0.972974,0.968545,0.974356,0.973948,0.974298,21.553229,-48.944736
 10:39:39,10554.16281,-1.35079,-1492.9329,164.814944,0.975508,0.973009,0.968537,0.974354,0.973958,0.974358,21.553386,-48.839368
 10:39:40,10529.55449,-1.346689,-1484.93252,164.953028,0.975522,0.972712,0.968584,0.974562,0.97411,0.974343,21.50993,-48.524962
 10:39:41,10522.6334,-1.345535,-1482.682413,164.991864,0.975527,0.972629,0.968597,0.97462,0.974152,0.974339,21.497708,-48.436535
